Score,Review,SNS,Addr
3,평소 장염을 달고사는 32살 여자입니다. 밀가루 음식이나 생것을 먹거나 하면 바로 배가 아픈데 항생제 복용을 달고 살아요.. 약사님이나 병원원장님께서 말씀하시길 유산균 복용을 해보라고 하시더라고요. 유산균을 어떤걸 먹어야 할지 고민되는데 방송에서 무료체험한다는 것을 보고 체험단 신청을 해봅니다. 장염에 벗어나고 싶네요..,facebook,전라남도
3,11개월 아기를 둔 엄마입니다.. 아직까지 유산균을 먹여보지 못했는데 면역력 향상에 도움이 된다고 해서 어떤걸 먹여야 하나 고민중에 이 체험단을 알겠됐습니다... 4중코팅으로 장까지 녹지 않고 간다하여 저희 아기에게 아주 좋을것 같 꼭 체험해 보고 싶습니다,kakaostory,경상남도
2,장이 예민해서 설사와 변비가 반복적이네요 튼튼한장~~쾌변!!,facebook,경상북도
3,"워낙 장이 안 좋아서, 변비가 심하거든요~ 그래서 잘 안 내려가니까 음식도 잘 못 먹겠고~ 조금만 많이 먹어도 바로 체해버리고 ㅜㅜ 혈색도 안 좋고~피부 트러블도 막 일어나고~장이 건강해야 몸이 건강한 것 같아서 이렇게 신청합니다!!",facebook,경기도
3,만년 변비로 관장약을 달고살아요 ㅠㅠ 장내 면역력으도 많이 떨어지는지 감기부터 시작해서 질염도 항상 달고사네요 여성 건강이랑 장건강이랑 많이 밀접댄다고 하던데~꼭꼭 채험단 해고 싶네욤 부탁드려요,facebook,인천광역시
3,작은 아드넘이 장이 늘 탈이라서 유산균을 꾸준히 복용 해야 됩니다. gQ지수에 키즈도 있어 체험신청 한번 해보고 싶습니다. ^^,kakaostory,부산광역시
3,아이가 면연력이 약하고. 몸에 맞지 않는 음식을 먹으면 설사를 합니다.  을 한번 먹여보고 싶어요.,kakaostory,경상남도
2,변비가 너무 심한데 꼭 고치고 싶어요,facebook,서울특별시
3,저희아들이변비가너무심해요~~병원에가서간장도여러번너무힘들어서유산균좋다는건다먹여봤는데호과가그닥..꾸준히먹여도변로모르겠었어요~~한번먹여보고싶네요~~,kakaostory,
3,초등학교 1학년 딸아이가 변비가 심해서 변볼때 어무 힘들어해요.. 옆에서 지켜보는 제가 더 안타깝구여.. 변을 잘 못봐서 그런지 살도 계속 찌는것 같아요... 이런 딸아이를 위해 먹여보고 싶어요....,kakaostory,전라북도
3,장염등 장이 안좋은 40대 남자입니다.한번 체험하고 싶네요,kakaostory,서울특별시
3,아이에게 먹여보고싶어요 아연이 첨가되어있어 더욱 마음어들어요 두아이에 장건강에 최고일꺼 같아요,kakaostory,경상남도
5,"안녕하세요? 저는  제약 평택공장 품질관리 약사로도 근무한 적이 있는,  제약과 인연이 있는 신청자입니다.^^ 비록 IMF 때문에 1년 밖에 근무하지 못하긴 했지만요~~ 그때는 갓 졸업한 아가씨였지만, 지금은 중학생 여자아이가 있는 엄마네요^^ 그런데 이쁜 우리딸이 아토피가 있어서 사춘기인데다 얼굴이 울긋 불긋 말이 아니에요 물론 제 마음도 울긋 불긋이겠지요ㅠㅠ 유산균이 아토피에 효과가 있다하여 김치유산균이며 이것저것 먹여보는데요, 함량이 높다해도 장까지 살아가는 유산균수가 의심스러운 것은 누구보다 제가 더 잘 알고 있습니다 4중 코팅 유산균이라면 우리딸 아트피가 호전되어 가는 모습을 볼 수 있을까요?  제약과의 아름다운 인연에 감사할 날을 기대해 봅니다.",facebook,전라남도
3,"평소 소화기가 좋지 않아 설사,변비를 반복하고 장상태가 안좋습니다. 유산균을 사먹어도 요구르트를 먹어도 썩 효과를 보지 못하네요.. 이번에 체험단 당첨되면 쾌변 보고 싶네요!!",facebook,부산광역시
3,평소 장이 좋지 않아 배에서 꾸르륵소리가 자주 들립니다. 또한 장이 잘 꼬여서 배도 아픈편이라서 이번에  에스가 탐이 나네요~^^,facebook,인천광역시
4,장건강이 전체적인 건강상태에 많은 영향을 끼친다는것을 얼마전에 알게되었어요~ 식습관이 규칙적이지 못하고 기름진 음식도 자주 먹어왔기에 앞으로 건강관리좀 해보고싶은 믿을만한  제약에서 출시한   광고를 보게되었어요~ 평소 팬이었던 김희애 언니가 광고하시더라구요~ 관심이 쏠리는데 어떤제품인지...그냥 막 구입해서 먹어보기에는 살짝 망설임도 있고 끝까지 약을 먹어본적이 없어서 더욱 고민하는중이었는데 이렇게 체험기회가 있다니 열심히 먹어보고 좋으면 꾸준히 사먹어볼 생각입니다^^ 앞으로의 저의 장건강을  이 책입져주었으면 좋겠습니다,facebook,인천광역시
3,"자주 설사하는 저, 변비로 고생하는 와이프와 딸, 장이 좋지않아 얼굴에 뽀드락지 자주 생기는 아들~ 탈출 하고싶니다. 온 가족 건강에  이 도움 줄꺼라 믿습니다!!",kakaostory,부산광역시
3,평소에 장이 안좋아 유산균제품은 거의 먹어보았지만 큰 효과를 본적이 없어서 병원에서 처방해준 변비약을 복용하고있는데 요즘 티비를통해 프로바이오틱스를 알게되어 신청합니다. 거의..30년동안 장 때문에 스트레스인데 이제품이 효과가 있길바래요.,kakaostory,
4,안녕하세요 신청하게된계기는 저도체험하고싶지만 저희엄마께 권해드리고자 신청하게되었습니다 약을 드실정도로 심한건아니지만 혈압이 좀있으시고 평소 변비로 온갖방법을 동원하지만 시원치않으셔하고 그덕에 우울하신지 기운도없어하셔서 걱정이되는마음에 조금이나마 도움이 되드리고싶어서 신청하게되었습니다 부디 저희엄마를 도와주세요,facebook,경기도
3,다이어트 중이라 가끔 변비가 생기네요ㅜㅜ 지금 유산균이 너무 필요한 시기에요ㅎㅎ 체험해서건강한 다이어트 건강한 몸 만들고 싶네요^-^,facebook,전라북도
3,제가 장이 안좋아서 스트레스를 받으면 늘 설사를 하곤 합니다 꼬옥 경험하고 싶네요^^,kakaostory,서울특별시
5,고등학교 3학년 수험생으로 올라가는 딸이 있습니다. 어릴때부터 과민성대장증후군으로 수시로 약도 먹고 좋다는 유산균 찾아서 먹이고 카스피해 유산균도 만들어 먹이고 유산균발효유 런이 또 좋다하여 그것도 먹이고 장트러블 때문에 많이도 신경썼는데 여전히 변은 안좋고 공부시간에도 수시로 화장실을 다니니 언젠가는 선생님이 수업시간에 화장실 갔다고 문을 열어주지 말라고 애들이게 말했나 봅니다 영하로 떨어진 추운날씨에 복도 밖에서 30여 분을 떨고 서 있었다네요 그말 듣고 눈물이 났습니다 감기가 잔뜩 들어버렸습니다 생리적인 현상때문에 어쩔 수 없었는데 어찌 그럴 수가 있냐고 따지고 싶었지만 혹시나 딸애게 불이익이 생길까봐 그러질 못했네요 ㅠㅠ   유산균이 아주 좋다하니 먹여보려 합니다 마침 체험단이 있다하니 꼭 채택되어서 체험해 봤으면 좋겠습니다 그리고 큰딸이 있는데 수시로 나오는 설사때문에 직장생활 하기도 어려움이 있다하여 작은애 먹고나서 큰딸도 추천해 주려고 합니다 꼭 효과 있으리라 믿어보면서 글을 남깁니다 수고하시는 모든 분들 추운 날씨에 감기 조심하시고 더 번창하시리라 기원드립니다^^,facebook,전라북도
5,"저는 몇년전부터 등에 통증이 있어 병원과 한의원을 다니고 경락도 다니고 고생을 하고 있습니다. 통증이 심해 응급실에 실려가기도 여러번 했지요 결과는 항상 이상이 없다고하고 면역력이 약하다, 장운동이 약하다 말을 들어 왔습니다. 죽을 많이 먹어 이젠 좋아하는 죽이 너무 먹기 싫고 밥도 아주 꼭꼭 씹어서 먹고 외출이나 외식도 아주 조심스럽게 한답니다. 입안에도 편편선염이라는 게 생겨 조금이라도 매운건 먹을수 없어 몇년동안 김치도 못먹고 지내다보니 아구찜,낙지볶음이 어찌나 먹고 싶은지...변비가 가끔씩 오면 통증도 더 심해진답니다 그러던중 지인들이 유산균을 권해서 좋은 유산균을 찾고 있습니다. 저에게 맞는 유산균을 찾고 싶습니다. 체험의 기회를 부탁드립니다.",kakaostory,서울특별시
5,고등학교 3학년 수험생으로 올라가는 딸이 있습니다. 어릴때부터 과민성대장증후군으로 수시로 약도 먹고 좋다는 유산균 찾아서 먹이고 카스피해 유산균도 만들어 먹이고 유산균발효유 런이 또 좋다하여 그것도 먹이고 장트러블 때문에 많이도 신경썼는데 여전히 변은 안좋고 공부시간에도 수시로 화장실을 다니니 언젠가는 선생님이 수업시간에 화장실 갔다고 문을 열어주지 말라고 애들에게 말했나 봅니다 영하로 떨어진 추운날씨에 복도 밖에서 30여 분을 떨고 서 있었다네요 그말 듣고 눈물이 났습니다 감기가 잔뜩 들어버렸습니다 생리적인 현상때문에 어쩔 수 없었는데 어찌 그럴 수가 있냐고 따지고 싶었지만 혹시나 딸에게 불이익이 생길까봐 그러질 못했네요 ㅠㅠ   유산균이 아주 좋다하니 먹여보려 합니다 마침 체험단이 있다하니 꼭 채택되어서 체험해 봤으면 좋겠습니다 그리고 큰딸이 있는데 수시로 나오는 설사때문에 직장생활 하기도 어려움이 있다하여 작은애 먹고나서 큰딸도 추천해 주려고 합니다 꼭 효과 있으리라 믿어보면서 글을 남깁니다 수고하시는 모든 분들 추운 날씨에 감기 조심하시고 더 번창하시리라 기원드립니다^^,kakaostory,전라북도
3,40대후반 주부입니다. 화장실을 며칠에 한번씩 갑니다. 가더라도 잘 나오지도 않을 뿐더러 나오더라도 억지로 볼일을 보다보니 휴지에 피가 묻어나옵니다. 그래서 다른 유산균도 먹어보고 유제품은 빼먹지 않고 먹는 편입니다. 그래도 화장실을 편히 가지 못하고 있습니다. 아랫배가 더부룩합니다.,kakaostory,경기도
3,"4살 딸을 가진 맘입니다. 환절기라 감기도 잘 걸리고 해서 면역력을 키워줄 수 있는 영양제가 필요한데 프로바이오틱스에 아연 비타민 D 성분까지 들어가 있는  키즈 탐나네요~ 블로그와 페북, 카카오스토리, 인스타에 꼼꼼후기 남길 수 있어용!!",facebook,
4,항상 장이 안 좋아서 더부룩하고 배에서도 소리가 자주 나고 무엇보다 변비가 심해서 고생입니다 요즘 유산균이 좋다고들 하는데 사실 너무나 많은 제품들과 정보들로? 인해 어떤 걸 선택해야 할지도 고민이고 소비자 입장에서는 잘 모르기 때문에 더욱 어려운 것이 사실입니다 하지만 이렇게  에 대한 상세한 정보와 홍보를 보면서 신뢰가 생기고 무엇보다?  제약이라는 최고의 제약회사라는 믿음과 함께 꼭 체험해보고 싶다는 욕구가 불끈불끈 생기네요!!? 저의 최대의 골칫거리이자 말썽꾼인 이 장트러블을 말끔히 해결해주세요~ 부탁드립니다!!,kakaostory,대구광역시
4,유산균이 좋다는 말을 많이 들었는데 선뜻 먹어보지 못하고 있었는데 이런 좋은 기회에 꼭 체험해 보고 싶네요~ 평상시에 장이 약해서 배탈도? 자주 나고 항상 트러블 많은 피부때문에 고민인데  으로 꼭 탈출하고 싶습니다!!,kakaostory,대구광역시
3,4살 딸 세인이를 위한~~ 환절기라 감기도 잘 걸리고 해서 면역력을 키워줄 수 있는 영양제가 필요한데 프로바이오틱스에 아연 비타민 D 성분까지 들어가 있는  키즈 탐나네요~,facebook,서울특별시
3,가족들 모두 변비도 심하고 치질도 있어서 항상 화장실 가는게 무서울 정도입니다~ 게다가 면역력도 약해서 감기에도 자주 걸리고요~?  으로 꼭 좋은 결과 있었으면 좋겠습니다~,kakaostory,대구광역시
3,면역력이 너무 떨어졌는지 한여름에도 감기에 걸리고 겨울에는 감기를 달고 삽니다 그러다 보니 항상 피곤하고 기운도 없고 일상생활에 의욕도 없어지네요 유산균이 면역기능을 높여주고 활력에도 도움이 된다는 말을 많이 들었는데 이번에  을 통해서 꼭 좋은 경험 해보고 싶습니다,kakaostory,강원도
4,장건강 너무 중요하죠~ 장이 건강해야 온 몸이 다 건강하다는 말이 있듯이 우리 몸의 가장 핵심인 부분인데 사실 너무 소홀히 하는 경향이 있는 것 같아요~ 요즘에는 장건강에 대한 관심이 높아져서? 시중에 유산균이 많이 나와 있는데 사실 믿을만한 제품이 별로 없는 것 같아 망설여졌습니다 하지만  제약  은 너무 믿음이 가고 꼭 먹어보고 싶어요~ ?제 건강을  을 지키고 싶네요,kakaostory,강원도
